id,dateoccurred,yearoccurred,monthoccurred,dayoccurred,timeoccurred,month,year,ucr,crime,description,newcrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationname,locationcomment,xcoord,ycoord,_source
260992,10jun2012,2012,6,10,1700,June,2012,Frauds,112020,FRAUD-CREDIT DEVICE/UNDER $150,Yes,No,No,1,0,0,0,UNKNOWN,,VERONICA,,,0,0,June2012.dta
261277,12jun2012,2012,6,12,1600,June,2012,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,0,0,0,INTERSTATE 70,,HALL,,,0,0,June2012.dta
261281,12jun2012,2012,6,12,1630,June,2012,Aggravated Assault,43026,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,Yes,No,No,1,0,0,0,UNKNOWN,,GRAND,,,0,0,June2012.dta
261302,12jun2012,2012,6,12,1800,June,2012,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,ST MARYS HOSPITAL,,,0,0,June2012.dta
261938,16jun2012,2012,6,16,1500,June,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,1,0,0,CARONDELET PARK,,LOUISIANA,,,0,0,June2012.dta
262365,19jun2012,2012,6,19,1500,June,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,June2012.dta
262461,20jun2012,2012,6,20,420,June,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,4,0,0,UNKNOWN,,,,,0,0,June2012.dta
263474,27jun2012,2012,6,27,800,June,2012,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,0,0,0,MORGANFORD,,CHOUTEAU,,,0,0,June2012.dta
264190,27jun2012,2012,6,27,1030,July,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,No,No,Yes,1,9,59,,,,,,,0,0,July2012.dta
264230,29jun2012,2012,6,29,1615,July,2012,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,No,No,Yes,1,4,35,,,,LACLEDE,,,0,0,July2012.dta
264809,04jul2012,2012,7,4,1200,July,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,0,0,UNKNOWN,,ALDINE,,,0,0,July2012.dta
265102,06jul2012,2012,7,6,930,July,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,0,0,UNKNOWN,,GOVERNMENT,,,0,0,July2012.dta
265549,09jul2012,2012,7,9,900,July,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,3,0,0,UNKNOWN,,JEFFERSON,,,0,0,July2012.dta
265734,10jul2012,2012,7,10,1200,July,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,9,0,0,UNKNOWN,,TAYLOR,,,0,0,July2012.dta
266279,13jul2012,2012,7,13,1940,July,2012,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,6,85,0,EB I 70,,,,,0,0,July2012.dta
268034,25jul2012,2012,7,25,700,July,2012,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,2,11,0,I 44 EASTBOUND,,,,,0,0,July2012.dta
268435,27jul2012,2012,7,27,2000,July,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,0,UNKNOWN,,EMERSON,,,0,0,July2012.dta
268973,31jul2012,2012,7,31,1600,July,2012,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,0,0,I 55 SOUTHBOUND,,,,,0,0,July2012.dta
269022,10aug2011,2011,8,10,1300,July,2012,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,3,0,0,UNKNOWN,,ARKANSAS,,,0,0,July2012.dta
269033,15dec2011,2011,12,15,1200,July,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,7,0,0,UKNOWN,,WESTMINSTER,,,0,0,July2012.dta
269204,13jul2012,2012,7,13,1600,August,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,0,UNKNOWN,,VERONICA,,,0,0,August2012.dta
269222,18jul2012,2012,7,18,200,August,2012,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,DEPAUL,,,0,0,August2012.dta
269280,27jul2012,2012,7,27,2130,August,2012,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,3,21,,,,LEMP,,,0,0,August2012.dta
270053,05aug2012,2012,8,5,1155,August,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,7,0,0,UNKNOWN,,GOODFELLOW,,,0,0,August2012.dta
270676,09aug2012,2012,8,9,2030,August,2012,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,Yes,No,No,1,5,65,0,19TH AND FARRUGOT,,FLORISSANT,,,0,0,August2012.dta
271626,16aug2012,2012,8,16,1400,August,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,1,0,0,UNKNOWN ST LOUIS,,MONTANA,,,0,0,August2012.dta
272589,22aug2012,2012,8,22,2100,August,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,0,UNKNOWN,,OLIVE,,,0,0,August2012.dta
272680,23aug2012,2012,8,23,1441,August,2012,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,5,67,0,BAILEY AT GARRISON,,PECK,,,0,0,August2012.dta
272681,23aug2012,2012,8,23,1441,August,2012,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,5,67,0,BAILEY AT GARRISON,,PECK,,,0,0,August2012.dta
272915,24aug2012,2012,8,24,2300,August,2012,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,4,35,0,POPLAR STREET BRDG,,KINGS,,,0,0,August2012.dta
273076,25aug2012,2012,8,25,2300,August,2012,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,75,0,CHAIN OF ROCKS DR.,,RIVERVIEW,,,0,0,August2012.dta
273965,31aug2012,2012,8,31,1756,August,2012,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,0,0,I 55 SOUTHBOUND,,,,,0,0,August2012.dta
274058,20jun2012,2012,6,20,1500,September,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,4,0,0,UNKNOWN,,18TH,,,0,0,September2012.dta
274251,29aug2012,2012,8,29,1200,September,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,3,0,0,UNKNOWN,,,,,0,0,September2012.dta
274300,31aug2012,2012,8,31,1100,September,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,2,0,0,UNKNOWN,,SUNSHINE,,,0,0,September2012.dta
274348,04aug2012,2012,8,4,1200,September,2012,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,3,0,0,UNKNOWN,,RUSSELL,,,0,0,September2012.dta
274405,01sep2012,2012,9,1,1400,September,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,3,0,0,UNKNOWN,,CHIPPEWA,,,0,0,September2012.dta
274424,01sep2012,2012,9,1,1700,September,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,0,0,UNKNOWN,,14TH,,,0,0,September2012.dta
275121,14sep2012,2012,9,14,1530,September,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,1,0,0,UNKNOWN,,GRAND,,,0,0,September2012.dta
275664,18sep2012,2012,9,18,1600,September,2012,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,2,0,,UNKNOWN,,MARDEL,,,0,0,September2012.dta
275918,02sep2012,2012,9,2,1830,September,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,EUCLID,,,0,0,September2012.dta
276337,22sep2012,2012,9,22,1700,September,2012,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,4,61,0,OFALLON PARK,,FAIR,,,0,0,September2012.dta
277419,03sep2012,2012,9,3,2215,September,2012,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,0,UNKNOWN,,GRAND,,,0,0,September2012.dta
277736,05sep2012,2012,9,5,1600,September,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,0,0,UNKNOWN,,CARR,,,0,0,September2012.dta
278270,09sep2012,2012,9,9,1000,September,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,3,0,0,UNKNOWN,,FLAD,,,0,0,September2012.dta
278293,09sep2012,2012,9,9,1500,September,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,1,0,0,UNKNOWN,,ALBERTA,,,0,0,September2012.dta
278383,01oct2012,2012,10,1,0,October,2012,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,9,0,0,UNKNOWN,,BELL,,,0,0,October2012.dta
278768,11oct2012,2012,10,11,800,October,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,NORTHLAND,,,0,0,October2012.dta
279275,15oct2012,2012,10,15,1800,October,2012,Robbery,31311,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,October2012.dta
279640,18oct2012,2012,10,18,1200,October,2012,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,3,0,0,UNKNOWN,,RUSSELL,,,0,0,October2012.dta
279997,02oct2012,2012,10,2,1423,October,2012,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,4,35,0,I 70 WESTBOUND,,,,,0,0,October2012.dta
280233,20oct2012,2012,10,20,420,October,2012,Aggravated Assault,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,0,N GRAND BLVD,,GRAND,,,0,0,October2012.dta
280496,22oct2012,2012,10,22,2330,October,2012,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,October2012.dta
280963,26oct2012,2012,10,26,1400,October,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,7,0,0,UNKNOWN,,PALM,,,0,0,October2012.dta
281342,29oct2012,2012,10,29,1700,October,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,1,0,0,UNKNOWN,,,,,0,0,October2012.dta
281808,04oct2012,2012,10,4,1930,October,2012,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,4,0,0,UNKNOWN,,,,,0,0,October2012.dta
281987,05oct2012,2012,10,5,800,October,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,8,0,0,UNKNOWN,,AUBERT,,,0,0,October2012.dta
282482,09oct2012,2012,10,9,2200,October,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,UNION,,,0,0,October2012.dta
282619,07aug2010,2010,8,7,1,October,2012,Sex Offenses,172100,SEX OFFNS-SODOMY/FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,CITY OF ST LOUIS,,,0,0,October2012.dta
282639,11sep2012,2012,9,11,800,October,2012,Forgery and Counterfeiting,101000,FORGERY,No,No,Yes,1,1,0,,UNKNOWN,,,,,0,0,October2012.dta
282882,10oct2012,2012,10,10,1400,November,2012,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,No,No,Yes,1,4,0,,UNKNOWN,,PINE,,,0,0,November2012.dta
282920,17oct2012,2012,10,17,1200,November,2012,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,9,0,0,UNKNOWN,,GRAND,,,0,0,November2012.dta
282978,25oct2012,2012,10,25,1900,November,2012,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,Yes,1,6,76,,GOODFELLOW LILLIAN,,,,,0,0,November2012.dta
283078,31oct2012,2012,10,31,1800,November,2012,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,0,UNKNOWN,,FLOY,,,0,0,November2012.dta
283283,10nov2012,2012,11,10,0,November,2012,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,2,0,0,UNKNOWN,,SOUTHWEST,,,0,0,November2012.dta
284930,21nov2012,2012,11,21,747,November,2012,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,3,21,0,I 55 NB,,,,,0,0,November2012.dta
285178,24nov2012,2012,11,24,1400,November,2012,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,7,0,0,UNKNOWN,,,,,0,0,November2012.dta
285552,27nov2012,2012,11,27,2200,November,2012,Robbery,31211,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,Yes,No,No,1,0,0,0,UNKNOWN LOCATION ST.,,BROADWAY,,,0,0,November2012.dta
285601,28nov2012,2012,11,28,1211,November,2012,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,1,2,,MINNESOTA AVE,,BROADWAY,,,0,0,November2012.dta
285725,29nov2012,2012,11,29,1510,November,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,8,0,0,UNKNOWN,,LABADIE,,,0,0,November2012.dta
285749,29nov2012,2012,11,29,1700,November,2012,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,6,75,9946,,,,,,0,0,November2012.dta
285914,03nov2012,2012,11,3,2200,November,2012,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,0,0,0,UNKNOWN,,DELMAR,,,0,0,November2012.dta
286152,05nov2012,2012,11,5,1000,November,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,0,CITY OF ST LOUIS,,CITY OF ST LOUIS,,,0,0,November2012.dta
286696,09nov2012,2012,11,9,1317,November,2012,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,0,0,,UNKNOWN,,VIRGINIA,,,0,0,November2012.dta
286823,01dec2011,2011,12,1,1900,November,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,1,0,0,UNKNOWN,,MICHIGAN,,,0,0,November2012.dta
286999,15nov2012,2012,11,15,650,December,2012,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,4,33,,,,,,,0,0,December2012.dta
287133,29nov2012,2012,11,29,1625,December,2012,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,4,0,0,70 WB,,,,,0,0,December2012.dta
287210,05nov2012,2012,11,5,2155,December,2012,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,Yes,1,6,71,,,,,,,0,0,December2012.dta
287389,10dec2012,2012,12,10,1100,December,2012,Robbery,31411,ROBBERY-HIGHWAY  /STRNGARM/INJURY/SUCCESS,Yes,No,No,1,0,0,0,UNKNOWN,,BROADWAY,,,0,0,December2012.dta
287493,11dec2012,2012,12,11,1115,December,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,3,0,0,UNKNOWN,,BINGHAM,,,0,0,December2012.dta
287752,13dec2012,2012,12,13,1600,December,2012,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,2,0,0,UNKNOWN,,REBER,,,0,0,December2012.dta
287760,13dec2012,2012,12,13,1700,December,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,1,17,0,I 55 SOUTHBOUND AT D,,,,,0,0,December2012.dta
288205,16dec2012,2012,12,16,2200,December,2012,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,December2012.dta
288527,19dec2012,2012,12,19,1800,December,2012,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,9,0,0,UNKNOWN,,CLARK,,,0,0,December2012.dta
288615,02dec2012,2012,12,2,1300,December,2012,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,December2012.dta
290422,07dec2012,2012,12,7,1530,December,2012,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,1,1,0,CITY OF ST. LOUIS,,CITY OF ST. LOUIS,,,0,0,December2012.dta
290825,01jan2013,2013,1,1,30,January,2013,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,9,0,0,UNKNOWN,,,,,0,0,January2013.dta
291655,07jan2013,2013,1,7,1300,January,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,2,0,0,UNKNOWN,,HAYWOOD,,,0,0,January2013.dta
291752,08jan2013,2013,1,8,800,January,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,2,0,0,UNKNOWN,,,,,0,0,January2013.dta
291780,08jan2013,2013,1,8,1155,January,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,5,64,0,MCKINLEY BRG,,,,,0,0,January2013.dta
293028,17jan2013,2013,1,17,1420,January,2013,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,1,16,0,KEOKUK AND MICHIGAN,,GRAND,,,0,0,January2013.dta
293029,17jan2013,2013,1,17,1420,January,2013,Other Assaults,91123,SIMPLE ASSAULT-CHILD/NO INJURY,Yes,No,No,1,1,16,0,KEOKUK AND MICHIGAN,,GRAND,,,0,0,January2013.dta
293407,19jan2013,2013,1,19,2330,January,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,4,35,,& CHESTNUT,,LINDELL,,,0,0,January2013.dta
294235,27jan2013,2013,1,27,750,January,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,1,1,0,INTERSTATE 55 SB,,LOUGHBOROUGH,,,0,0,January2013.dta
294761,31jan2013,2013,1,31,1652,January,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,71,0,I 70 WESTBOUND,,,,,0,0,January2013.dta
294926,07dec2012,2012,12,7,1200,January,2013,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,5,0,0,UNKNOWN,,MAFFITT,,,0,0,January2013.dta
295042,23dec2012,2012,12,23,1615,January,2013,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,8,58,4300,,,DELMAR,,,0,0,January2013.dta
295117,29dec2012,2012,12,29,2045,January,2013,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,8,58,3936,,,COOK,,,0,0,January2013.dta
295118,29dec2012,2012,12,29,2045,January,2013,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,8,58,3936,,,COOK,,,0,0,January2013.dta
295119,29dec2012,2012,12,29,2045,January,2013,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,8,58,3936,,,COOK,,,0,0,January2013.dta
296265,08feb2013,2013,2,8,950,February,2013,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,999,UNKNOWN,,UNION,,,0,0,February2013.dta
296783,11feb2013,2013,2,11,1700,February,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,1,0,0,UNKNOWN,,CN 13-007966,,,0,0,February2013.dta
296882,12feb2013,2013,2,12,1430,February,2013,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,6,69,0,SAN FRANCISCO AVE,,GARRISON,,,0,0,February2013.dta
297837,22feb2013,2013,2,22,1500,February,2013,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,4,0,0,UNKNOWN,,16TH,,,0,0,February2013.dta
297944,23feb2013,2013,2,23,1304,February,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,75,0,SCRANTON AVE,,,,,0,0,February2013.dta
298581,04feb2013,2013,2,4,1000,March,2013,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,2,14,0,UNKNOWN,,MARDEL,,,0,0,March2013.dta
298653,18feb2013,2013,2,18,1400,March,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,3,25,0,UNKNOWN,,ARSENAL,,,0,0,March2013.dta
298662,19feb2013,2013,2,19,1300,March,2013,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,6,76,0,UNKNOWN,,GARESCHE,,,0,0,March2013.dta
298837,01mar2013,2013,3,1,1330,March,2013,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,3,25,0,UNKNOWN,,GRAVOIS,,,0,0,March2013.dta
298965,02mar2013,2013,3,2,1150,March,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,2,8,0,UNKNOWN,,WALSH,,,0,0,March2013.dta
299265,05mar2013,2013,3,5,800,March,2013,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,6,71,0,UNKNOWN,,UNION,,,0,0,March2013.dta
299537,07mar2013,2013,3,7,1400,March,2013,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,4,36,0,UNKNOWN,,CLARK,,,0,0,March2013.dta
300750,17mar2013,2013,3,17,800,March,2013,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,6,70,0,UNKNOWN,,NATURAL BRIDGE,,,0,0,March2013.dta
301595,24mar2013,2013,3,24,230,March,2013,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,35,999,N 2ND ST,,2ND,,,0,0,March2013.dta
301704,25mar2013,2013,3,25,1629,March,2013,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,1,16,,,,,,,0,0,March2013.dta
301718,25mar2013,2013,3,25,1900,March,2013,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,3,27,0,UNKNOWN,,DE TONTY,,,0,0,March2013.dta
301901,27mar2013,2013,3,27,1357,March,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,68,0,4400 W FLORISSANT AV,,,,,0,0,March2013.dta
302164,29mar2013,2013,3,29,2024,March,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,1,80,0,LOUGHBOROUGH DR,,LOUGHBOROUGH,,,0,0,March2013.dta
302237,30mar2013,2013,3,30,1000,March,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,0,0,UNKNOWN,,,,,0,0,March2013.dta
302330,31mar2013,2013,3,31,1200,March,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,7,47,0,UNKNOWN,,WATERMAN,,,0,0,March2013.dta
302580,20mar2013,2013,3,20,1037,April,2013,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,0,0,0,UNKNOWN,,CHIPPEWA,,,0,0,April2013.dta
302596,22mar2013,2013,3,22,1715,April,2013,Larceny,69703,LARCENY-ALL OTH/FRM PRSN/UNDER $500,No,No,Yes,1,4,36,,18TH CLARK,,,,,0,0,April2013.dta
302612,25mar2013,2013,3,25,1400,April,2013,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,3,0,0,UNKNOWN,,ANN,,,0,0,April2013.dta
304170,12apr2013,2013,4,12,0,April,2013,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,3,0,0,UNKNOWN,,JEFFERSON,,,0,0,April2013.dta
304602,15apr2013,2013,4,15,800,April,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,0,UNKNOWN,,FLORISSANT,,,0,0,April2013.dta
305061,18apr2013,2013,4,18,1430,April,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,1,0,0,UNKNOWN,,GRAND,,,0,0,April2013.dta
305065,18apr2013,2013,4,18,1500,April,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,2,0,0,UNKNOWN,,LINDENWOOD,,,0,0,April2013.dta
305133,19apr2013,2013,4,19,600,April,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,1,0,0,UNKNOWN,,TENNESSEE,,,0,0,April2013.dta
305191,19apr2013,2013,4,19,1630,April,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,3,0,0,UNKNOWN,,SHENANDOAH,,,0,0,April2013.dta
305433,21apr2013,2013,4,21,345,April,2013,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,April2013.dta
305434,21apr2013,2013,4,21,345,April,2013,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,April2013.dta
305435,21apr2013,2013,4,21,345,April,2013,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,0,0,0,UNKNOWN,,,,,0,0,April2013.dta
306732,20nov2012,2012,11,20,800,April,2013,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,No,No,Yes,1,6,74,8442,,,BROADWAY,,,0,0,April2013.dta
306819,01apr2013,2013,4,1,700,May,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,0,UNKNOWN,,CHURCH,,,0,0,May2013.dta
306879,22apr2013,2013,4,22,800,May,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,0,UNKNOWN,,RIVERVIEW,,,0,0,May2013.dta
307120,01may2013,2013,5,1,1900,May,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,0,UNKNOWN,,GARESCHE,,,0,0,May2013.dta
307559,04may2013,2013,5,4,2200,May,2013,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,0,0,UNKNOWN,,OHIO,,,0,0,May2013.dta
